x,y,x_centroid,y_centroid
71.897,-12.878,64.7509191616766,-6.856127744510977
-19.924,-46.434,-13.092549893842886,-49.18245541401274
-48.482,28.057,-23.201933678756493,43.69825284974095
-13.483,6.106,11.806879912663756,-14.607970524017489
24.463,17.927,15.036140115163152,28.56931094049907
-8.012,-56.614,-13.092549893842886,-49.18245541401274
1.849,-20.508,11.806879912663756,-14.607970524017489
20.881,59.656,15.036140115163152,28.56931094049907
12.187,-13.633,11.806879912663756,-14.607970524017489
-51.447,26.374,-51.086794496990535,-1.8058048151332802
87.441,-5.419,64.7509191616766,-6.856127744510977
-21.227,30.452,-23.201933678756493,43.69825284974095
70.151,6.74,64.7509191616766,-6.856127744510977
-14.309,15.357,-23.201933678756493,43.69825284974095
-16.079,-37.903,-13.092549893842886,-49.18245541401274
47.148,-10.878,64.7509191616766,-6.856127744510977
-11.764,48.228,-23.201933678756493,43.69825284974095
2.081,-44.556,-13.092549893842886,-49.18245541401274
19.265,-30.271,11.806879912663756,-14.607970524017489
-12.55,57.294,-23.201933678756493,43.69825284974095
8.687,-4.672,11.806879912663756,-14.607970524017489
68.188,-27.783,64.7509191616766,-6.856127744510977
-4.97,-61.222,-13.092549893842886,-49.18245541401274
16.101,46.507,15.036140115163152,28.56931094049907
-25.487,-51.913,-13.092549893842886,-49.18245541401274
-25.116,-36.88,-13.092549893842886,-49.18245541401274
-29.747,34.891,-23.201933678756493,43.69825284974095
13.407,23.473,15.036140115163152,28.56931094049907
25.754,2.397,11.806879912663756,-14.607970524017489
6.518,-13.33,11.806879912663756,-14.607970524017489
-12.928,-53.952,-13.092549893842886,-49.18245541401274
-51.849,17.457,-51.086794496990535,-1.8058048151332802
10.322,-6.105,11.806879912663756,-14.607970524017489
-8.609,0.956,11.806879912663756,-14.607970524017489
-9.993,35.024,-23.201933678756493,43.69825284974095
-5.003,53.339,-23.201933678756493,43.69825284974095
67.657,-19.269,64.7509191616766,-6.856127744510977
-1.632,-35.596,-13.092549893842886,-49.18245541401274
14.398,-37.992,11.806879912663756,-14.607970524017489
41.331,-6.071,64.7509191616766,-6.856127744510977
-4.844,43.852,-23.201933678756493,43.69825284974095
5.601,18.029,15.036140115163152,28.56931094049907
-56.105,35.289,-23.201933678756493,43.69825284974095
5.44,23.535,15.036140115163152,28.56931094049907
-6.124,-45.948,-13.092549893842886,-49.18245541401274
-37.042,24.864,-23.201933678756493,43.69825284974095
31.926,8.266,15.036140115163152,28.56931094049907
-57.838,7.001,-51.086794496990535,-1.8058048151332802
12.307,62.196,15.036140115163152,28.56931094049907
-17.767,56.211,-23.201933678756493,43.69825284974095
-22.072,14.964,-23.201933678756493,43.69825284974095
-14.042,-29.507,-13.092549893842886,-49.18245541401274
-33.888,30.867,-23.201933678756493,43.69825284974095
-25.533,-58.688,-13.092549893842886,-49.18245541401274
64.8,-11.21,64.7509191616766,-6.856127744510977
67.68,-25.078,64.7509191616766,-6.856127744510977
-13.82,-40.06,-13.092549893842886,-49.18245541401274
11.615,-16.475,11.806879912663756,-14.607970524017489
26.389,-4.058,11.806879912663756,-14.607970524017489
1.06,-50.022,-13.092549893842886,-49.18245541401274
23.108,-29.726,11.806879912663756,-14.607970524017489
-8.815,-0.63,11.806879912663756,-14.607970524017489
-5.108,36.956,-23.201933678756493,43.69825284974095
71.825,3.114,64.7509191616766,-6.856127744510977
84.608,-16.443,64.7509191616766,-6.856127744510977
69.327,-29.438,64.7509191616766,-6.856127744510977
55.393,2.731,64.7509191616766,-6.856127744510977
-9.222,-5.253,11.806879912663756,-14.607970524017489
-29.802,-18.764,-51.086794496990535,-1.8058048151332802
-46.202,-30.508,-51.086794496990535,-1.8058048151332802
3.805,-3.306,11.806879912663756,-14.607970524017489
-22.718,-44.407,-13.092549893842886,-49.18245541401274
79.956,2.665,64.7509191616766,-6.856127744510977
88.724,-10.548,64.7509191616766,-6.856127744510977
25.524,-7.152,11.806879912663756,-14.607970524017489
-3.118,-71.987,-13.092549893842886,-49.18245541401274
-5.962,15.785,15.036140115163152,28.56931094049907
-10.945,-35.667,-13.092549893842886,-49.18245541401274
-19.953,-38.139,-13.092549893842886,-49.18245541401274
-2.06,28.832,15.036140115163152,28.56931094049907
18.98,-23.06,11.806879912663756,-14.607970524017489
-23.272,33.769,-23.201933678756493,43.69825284974095
-38.008,9.078,-51.086794496990535,-1.8058048151332802
68.58,-3.461,64.7509191616766,-6.856127744510977
-23.224,-42.537,-13.092549893842886,-49.18245541401274
19.325,-2.61,11.806879912663756,-14.607970524017489
83.198,-6.509,64.7509191616766,-6.856127744510977
-8.235,19.405,15.036140115163152,28.56931094049907
-51.106,30.885,-23.201933678756493,43.69825284974095
76.97,1.551,64.7509191616766,-6.856127744510977
-0.997,15.733,15.036140115163152,28.56931094049907
-14.511,44.167,-23.201933678756493,43.69825284974095
74.191,0.864,64.7509191616766,-6.856127744510977
-45.739,-11.736,-51.086794496990535,-1.8058048151332802
-30.047,54.73,-23.201933678756493,43.69825284974095
6.398,18.521,15.036140115163152,28.56931094049907
-37.039,32.162,-23.201933678756493,43.69825284974095
81.203,-16.208,64.7509191616766,-6.856127744510977
19.673,32.813,15.036140115163152,28.56931094049907
18.917,38.078,15.036140115163152,28.56931094049907
-48.86,-11.505,-51.086794496990535,-1.8058048151332802
7.529,-4.605,11.806879912663756,-14.607970524017489
10.029,44.346,15.036140115163152,28.56931094049907
0.031,39.201,15.036140115163152,28.56931094049907
-64.188,8.134,-51.086794496990535,-1.8058048151332802
85.855,-12.163,64.7509191616766,-6.856127744510977
-29.109,-42.078,-13.092549893842886,-49.18245541401274
54.453,-5.58,64.7509191616766,-6.856127744510977
-28.371,19.62,-23.201933678756493,43.69825284974095
-51.836,-9.02,-51.086794496990535,-1.8058048151332802
8.943,33.704,15.036140115163152,28.56931094049907
-37.975,-12.239,-51.086794496990535,-1.8058048151332802
-7.138,-6.921,11.806879912663756,-14.607970524017489
-32.425,-45.332,-13.092549893842886,-49.18245541401274
-57.624,13.484,-51.086794496990535,-1.8058048151332802
-51.895,-24.154,-51.086794496990535,-1.8058048151332802
67.596,5.058,64.7509191616766,-6.856127744510977
49.365,-20.163,64.7509191616766,-6.856127744510977
-22.941,20.276,-23.201933678756493,43.69825284974095
-4.124,37.753,-23.201933678756493,43.69825284974095
23.997,-38.742,11.806879912663756,-14.607970524017489
-50.185,28.651,-51.086794496990535,-1.8058048151332802
-33.445,30.79,-23.201933678756493,43.69825284974095
-39.733,-0.767,-51.086794496990535,-1.8058048151332802
22.59,-41.478,11.806879912663756,-14.607970524017489
-18.03,51.258,-23.201933678756493,43.69825284974095
-3.914,62.497,-23.201933678756493,43.69825284974095
10.461,-3.721,11.806879912663756,-14.607970524017489
-36.361,63.641,-23.201933678756493,43.69825284974095
8.414,31.965,15.036140115163152,28.56931094049907
-34.363,-1.999,-51.086794496990535,-1.8058048151332802
-24.954,-53.786,-13.092549893842886,-49.18245541401274
-32.151,39.483,-23.201933678756493,43.69825284974095
49.264,4.902,64.7509191616766,-6.856127744510977
-24.258,-53.143,-13.092549893842886,-49.18245541401274
-11.921,6.936,11.806879912663756,-14.607970524017489
9.502,37.152,15.036140115163152,28.56931094049907
-48.528,-33.618,-51.086794496990535,-1.8058048151332802
-39.75,-8.136,-51.086794496990535,-1.8058048151332802
18.588,-22.284,11.806879912663756,-14.607970524017489
-56.473,-7.549,-51.086794496990535,-1.8058048151332802
-0.974,15.929,15.036140115163152,28.56931094049907
-62.908,-17.967,-51.086794496990535,-1.8058048151332802
-18.303,68.798,-23.201933678756493,43.69825284974095
-25.435,52.207,-23.201933678756493,43.69825284974095
-35.511,36.99,-23.201933678756493,43.69825284974095
16.233,31.522,15.036140115163152,28.56931094049907
-55.103,-18.496,-51.086794496990535,-1.8058048151332802
46.13,2.179,64.7509191616766,-6.856127744510977
10.59,8.838,15.036140115163152,28.56931094049907
54.639,0.918,64.7509191616766,-6.856127744510977
-24.568,38.941,-23.201933678756493,43.69825284974095
-51.39,30.97,-23.201933678756493,43.69825284974095
-17.643,-41.121,-13.092549893842886,-49.18245541401274
-52.108,0.099,-51.086794496990535,-1.8058048151332802
-3.481,-51.529,-13.092549893842886,-49.18245541401274
76.466,7.808,64.7509191616766,-6.856127744510977
-63.912,11.741,-51.086794496990535,-1.8058048151332802
17.686,40.814,15.036140115163152,28.56931094049907
-5.132,63.416,-23.201933678756493,43.69825284974095
20.731,57.724,15.036140115163152,28.56931094049907
-19.597,-41.924,-13.092549893842886,-49.18245541401274
-25.519,49.255,-23.201933678756493,43.69825284974095
82.555,-12.971,64.7509191616766,-6.856127744510977
-31.369,23.757,-23.201933678756493,43.69825284974095
15.238,58.343,15.036140115163152,28.56931094049907
-52.916,-33.075,-51.086794496990535,-1.8058048151332802
86.034,-14.691,64.7509191616766,-6.856127744510977
13.312,27.283,15.036140115163152,28.56931094049907
-48.95,-11.2,-51.086794496990535,-1.8058048151332802
66.571,-28.583,64.7509191616766,-6.856127744510977
-31.858,51.17,-23.201933678756493,43.69825284974095
-55.291,-1.788,-51.086794496990535,-1.8058048151332802
19.862,37.132,15.036140115163152,28.56931094049907
8.522,16.789,15.036140115163152,28.56931094049907
-24.944,-60.024,-13.092549893842886,-49.18245541401274
-63.161,35.908,-51.086794496990535,-1.8058048151332802
-11.384,-34.046,-13.092549893842886,-49.18245541401274
-8.608,-59.835,-13.092549893842886,-49.18245541401274
-43.487,-8.338,-51.086794496990535,-1.8058048151332802
12.23,26.622,15.036140115163152,28.56931094049907
25.129,-25.837,11.806879912663756,-14.607970524017489
-52.311,31.774,-23.201933678756493,43.69825284974095
-35.958,11.073,-51.086794496990535,-1.8058048151332802
17.53,-31.783,11.806879912663756,-14.607970524017489
-2.904,47.244,-23.201933678756493,43.69825284974095
-36.288,62.086,-23.201933678756493,43.69825284974095
22.636,13.561,15.036140115163152,28.56931094049907
-55.743,-36.147,-51.086794496990535,-1.8058048151332802
-20.763,-57.733,-13.092549893842886,-49.18245541401274
78.425,-1.932,64.7509191616766,-6.856127744510977
78.547,-1.602,64.7509191616766,-6.856127744510977
5.369,-63.366,-13.092549893842886,-49.18245541401274
81.631,-8.752,64.7509191616766,-6.856127744510977
-58.45,2.65,-51.086794496990535,-1.8058048151332802
-13.669,47.545,-23.201933678756493,43.69825284974095
47.585,-14.839,64.7509191616766,-6.856127744510977
10.721,-17.074,11.806879912663756,-14.607970524017489
-8.499,-54.31,-13.092549893842886,-49.18245541401274
-10.63,-16.369,11.806879912663756,-14.607970524017489
-27.555,33.958,-23.201933678756493,43.69825284974095
-5.997,-52.232,-13.092549893842886,-49.18245541401274
5.841,36.44,15.036140115163152,28.56931094049907
-20.699,-43.177,-13.092549893842886,-49.18245541401274
8.07,-8.304,11.806879912663756,-14.607970524017489
-1.61,-61.276,-13.092549893842886,-49.18245541401274
-10.035,34.116,-23.201933678756493,43.69825284974095
-16.03,31.474,-23.201933678756493,43.69825284974095
-10.026,-8.409,11.806879912663756,-14.607970524017489
-1.25,-69.859,-13.092549893842886,-49.18245541401274
-13.491,-61.855,-13.092549893842886,-49.18245541401274
7.778,-4.761,11.806879912663756,-14.607970524017489
-52.324,-20.218,-51.086794496990535,-1.8058048151332802
13.225,2.944,11.806879912663756,-14.607970524017489
64.306,13.37,64.7509191616766,-6.856127744510977
-32.205,-34.616,-13.092549893842886,-49.18245541401274
13.223,26.835,15.036140115163152,28.56931094049907
-9.151,36.331,-23.201933678756493,43.69825284974095
-26.837,14.338,-51.086794496990535,-1.8058048151332802
-30.898,48.677,-23.201933678756493,43.69825284974095
-2.588,-5.573,11.806879912663756,-14.607970524017489
6.164,11.678,15.036140115163152,28.56931094049907
16.302,-4.026,11.806879912663756,-14.607970524017489
-56.474,-23.472,-51.086794496990535,-1.8058048151332802
-13.272,-65.221,-13.092549893842886,-49.18245541401274
-4.85,-66.103,-13.092549893842886,-49.18245541401274
-23.818,41.491,-23.201933678756493,43.69825284974095
-5.646,49.798,-23.201933678756493,43.69825284974095
-51.659,15.453,-51.086794496990535,-1.8058048151332802
26.874,8.971,15.036140115163152,28.56931094049907
22.461,-42.118,11.806879912663756,-14.607970524017489
-3.051,-62.165,-13.092549893842886,-49.18245541401274
-28.616,63.703,-23.201933678756493,43.69825284974095
19.106,-41.563,11.806879912663756,-14.607970524017489
-60.91,22.644,-51.086794496990535,-1.8058048151332802
-29.313,-57.464,-13.092549893842886,-49.18245541401274
-27.6,23.244,-23.201933678756493,43.69825284974095
-32.264,41.888,-23.201933678756493,43.69825284974095
-18.044,43.265,-23.201933678756493,43.69825284974095
-28.819,63.381,-23.201933678756493,43.69825284974095
-62.119,-10.025,-51.086794496990535,-1.8058048151332802
14.06,35.433,15.036140115163152,28.56931094049907
-27.402,-12.822,-51.086794496990535,-1.8058048151332802
82.19,-18.819,64.7509191616766,-6.856127744510977
-12.097,-29.835,-13.092549893842886,-49.18245541401274
63.761,-16.235,64.7509191616766,-6.856127744510977
25.683,40.14,15.036140115163152,28.56931094049907
25.177,-44.418,11.806879912663756,-14.607970524017489
-0.414,21.561,15.036140115163152,28.56931094049907
-1.651,-67.229,-13.092549893842886,-49.18245541401274
-11.49,-10.463,11.806879912663756,-14.607970524017489
-23.353,37.772,-23.201933678756493,43.69825284974095
23.541,42.501,15.036140115163152,28.56931094049907
75.032,0.024,64.7509191616766,-6.856127744510977
-47.027,2.522,-51.086794496990535,-1.8058048151332802
-21.511,36.588,-23.201933678756493,43.69825284974095
-46.848,-15.329,-51.086794496990535,-1.8058048151332802
-13.001,-58.751,-13.092549893842886,-49.18245541401274
13.63,-25.408,11.806879912663756,-14.607970524017489
-47.054,3.54,-51.086794496990535,-1.8058048151332802
-55.693,-34.496,-51.086794496990535,-1.8058048151332802
-38.048,63.573,-23.201933678756493,43.69825284974095
4.847,13.471,15.036140115163152,28.56931094049907
-35.958,37.897,-23.201933678756493,43.69825284974095
-8.599,-67.039,-13.092549893842886,-49.18245541401274
80.706,-9.096,64.7509191616766,-6.856127744510977
54.277,0.947,64.7509191616766,-6.856127744510977
18.739,-37.084,11.806879912663756,-14.607970524017489
28.328,18.366,15.036140115163152,28.56931094049907
19.217,-7.895,11.806879912663756,-14.607970524017489
-16.696,28.606,-23.201933678756493,43.69825284974095
11.772,15.308,15.036140115163152,28.56931094049907
-20.641,57.061,-23.201933678756493,43.69825284974095
44.962,-11.44,64.7509191616766,-6.856127744510977
76.097,10.886,64.7509191616766,-6.856127744510977
21.494,15.615,15.036140115163152,28.56931094049907
18.24,-7.14,11.806879912663756,-14.607970524017489
21.308,-0.112,11.806879912663756,-14.607970524017489
-3.101,-66.034,-13.092549893842886,-49.18245541401274
28.864,-32.1,11.806879912663756,-14.607970524017489
-21.783,-40.862,-13.092549893842886,-49.18245541401274
-53.396,-16.682,-51.086794496990535,-1.8058048151332802
-21.191,41.942,-23.201933678756493,43.69825284974095
-42.966,54.046,-23.201933678756493,43.69825284974095
-7.276,14.349,15.036140115163152,28.56931094049907
-23.323,35.507,-23.201933678756493,43.69825284974095
-9.662,-24.457,11.806879912663756,-14.607970524017489
-12.337,24.899,-23.201933678756493,43.69825284974095
-48.044,1.395,-51.086794496990535,-1.8058048151332802
5.158,37.237,15.036140115163152,28.56931094049907
-6.171,-67.366,-13.092549893842886,-49.18245541401274
-22.135,56.376,-23.201933678756493,43.69825284974095
9.569,19.63,15.036140115163152,28.56931094049907
76.274,11.038,64.7509191616766,-6.856127744510977
-63.999,8.247,-51.086794496990535,-1.8058048151332802
-63.454,1.172,-51.086794496990535,-1.8058048151332802
16.733,-18.653,11.806879912663756,-14.607970524017489
-59.072,33.28,-51.086794496990535,-1.8058048151332802
53.346,15.609,64.7509191616766,-6.856127744510977
-49.806,-6.188,-51.086794496990535,-1.8058048151332802
15.277,26.363,15.036140115163152,28.56931094049907
-13.353,49.058,-23.201933678756493,43.69825284974095
-29.651,-52.902,-13.092549893842886,-49.18245541401274
-59.427,3.074,-51.086794496990535,-1.8058048151332802
-29.806,51.005,-23.201933678756493,43.69825284974095
6.358,-17.59,11.806879912663756,-14.607970524017489
16.085,14.085,15.036140115163152,28.56931094049907
-12.158,39.036,-23.201933678756493,43.69825284974095
-2.79,12.834,15.036140115163152,28.56931094049907
-10.129,49.636,-23.201933678756493,43.69825284974095
87.276,-8.24,64.7509191616766,-6.856127744510977
11.211,-11.198,11.806879912663756,-14.607970524017489
-15.393,-27.175,-13.092549893842886,-49.18245541401274
-20.058,-31.834,-13.092549893842886,-49.18245541401274
55.432,15.101,64.7509191616766,-6.856127744510977
31.1,24.96,15.036140115163152,28.56931094049907
21.339,22.176,15.036140115163152,28.56931094049907
-15.483,-37.5,-13.092549893842886,-49.18245541401274
-53.39,-15.88,-51.086794496990535,-1.8058048151332802
-52.46,-0.187,-51.086794496990535,-1.8058048151332802
-62.683,27.673,-51.086794496990535,-1.8058048151332802
58.971,4.078,64.7509191616766,-6.856127744510977
21.848,19.738,15.036140115163152,28.56931094049907
12.85,14.53,15.036140115163152,28.56931094049907
-17.931,-47.94,-13.092549893842886,-49.18245541401274
9.127,-8.354,11.806879912663756,-14.607970524017489
6.003,-8.847,11.806879912663756,-14.607970524017489
78.429,-5.353,64.7509191616766,-6.856127744510977
72.71,6.93,64.7509191616766,-6.856127744510977
20.728,25.284,15.036140115163152,28.56931094049907
-37.523,-4.771,-51.086794496990535,-1.8058048151332802
20.62,0.517,11.806879912663756,-14.607970524017489
77.726,3.329,64.7509191616766,-6.856127744510977
-12.221,60.723,-23.201933678756493,43.69825284974095
-30.918,41.72,-23.201933678756493,43.69825284974095
-24.865,11.698,-51.086794496990535,-1.8058048151332802
51.445,-17.442,64.7509191616766,-6.856127744510977
42.298,-12.941,64.7509191616766,-6.856127744510977
-28.905,-17.368,-51.086794496990535,-1.8058048151332802
23.186,22.621,15.036140115163152,28.56931094049907
46.147,-15.801,64.7509191616766,-6.856127744510977
10.461,-28.552,11.806879912663756,-14.607970524017489
14.276,19.356,15.036140115163152,28.56931094049907
13.512,46.776,15.036140115163152,28.56931094049907
51.67,-4.847,64.7509191616766,-6.856127744510977
-63.107,-20.042,-51.086794496990535,-1.8058048151332802
-60.629,23.053,-51.086794496990535,-1.8058048151332802
-12.632,-8.38,11.806879912663756,-14.607970524017489
-39.39,-0.87,-51.086794496990535,-1.8058048151332802
-5.179,30.512,15.036140115163152,28.56931094049907
31.22,21.994,15.036140115163152,28.56931094049907
-23.533,20.701,-23.201933678756493,43.69825284974095
-18.25,47.298,-23.201933678756493,43.69825284974095
45.743,-1.344,64.7509191616766,-6.856127744510977
-8.986,-10.499,11.806879912663756,-14.607970524017489
-48.625,34.641,-23.201933678756493,43.69825284974095
7.611,19.673,15.036140115163152,28.56931094049907
-5.067,-18.406,11.806879912663756,-14.607970524017489
4.935,19.362,15.036140115163152,28.56931094049907
50.322,0.554,64.7509191616766,-6.856127744510977
53.797,5.397,64.7509191616766,-6.856127744510977
-16.253,28.542,-23.201933678756493,43.69825284974095
-20.879,57.456,-23.201933678756493,43.69825284974095
-29.967,55.812,-23.201933678756493,43.69825284974095
82.546,-11.041,64.7509191616766,-6.856127744510977
9.796,-7.938,11.806879912663756,-14.607970524017489
-17.363,-68.986,-13.092549893842886,-49.18245541401274
-5.122,-27.222,11.806879912663756,-14.607970524017489
-60.625,30.296,-51.086794496990535,-1.8058048151332802
18.318,-28.105,11.806879912663756,-14.607970524017489
68.406,-7.226,64.7509191616766,-6.856127744510977
46.113,-2.687,64.7509191616766,-6.856127744510977
24.783,0.766,11.806879912663756,-14.607970524017489
71.344,-25.896,64.7509191616766,-6.856127744510977
-24.292,41.09,-23.201933678756493,43.69825284974095
-63.185,-4.598,-51.086794496990535,-1.8058048151332802
29.679,6.466,15.036140115163152,28.56931094049907
30.038,10.766,15.036140115163152,28.56931094049907
47.755,-2.054,64.7509191616766,-6.856127744510977
37.078,9.722,15.036140115163152,28.56931094049907
81.702,-11.028,64.7509191616766,-6.856127744510977
-48.707,-12.356,-51.086794496990535,-1.8058048151332802
71.437,4.396,64.7509191616766,-6.856127744510977
48.945,2.652,64.7509191616766,-6.856127744510977
84.045,-16.925,64.7509191616766,-6.856127744510977
-20.857,36.514,-23.201933678756493,43.69825284974095
23.229,4.368,11.806879912663756,-14.607970524017489
79.931,3.285,64.7509191616766,-6.856127744510977
-62.079,18.551,-51.086794496990535,-1.8058048151332802
-59.953,26.874,-51.086794496990535,-1.8058048151332802
-8.185,29.786,-23.201933678756493,43.69825284974095
-12.646,-32.251,-13.092549893842886,-49.18245541401274
2.289,61.437,-23.201933678756493,43.69825284974095
17.053,41.275,15.036140115163152,28.56931094049907
49.533,-10.171,64.7509191616766,-6.856127744510977
31.565,11.93,15.036140115163152,28.56931094049907
-21.092,42.943,-23.201933678756493,43.69825284974095
-49.364,23.758,-51.086794496990535,-1.8058048151332802
12.59,13.219,15.036140115163152,28.56931094049907
-19.288,-17.736,11.806879912663756,-14.607970524017489
64.085,1.285,64.7509191616766,-6.856127744510977
-3.589,50.875,-23.201933678756493,43.69825284974095
-59.954,3.622,-51.086794496990535,-1.8058048151332802
-0.718,-63.24,-13.092549893842886,-49.18245541401274
-2.595,-53.576,-13.092549893842886,-49.18245541401274
-15.29,-41.834,-13.092549893842886,-49.18245541401274
-9.924,-56.698,-13.092549893842886,-49.18245541401274
-12.874,-38.534,-13.092549893842886,-49.18245541401274
-8.456,-41.437,-13.092549893842886,-49.18245541401274
19.686,-36.956,11.806879912663756,-14.607970524017489
26.881,12.139,15.036140115163152,28.56931094049907
-6.297,-63.853,-13.092549893842886,-49.18245541401274
-48.72,-3.457,-51.086794496990535,-1.8058048151332802
-7.244,-7.611,11.806879912663756,-14.607970524017489
68.973,-13.412,64.7509191616766,-6.856127744510977
-51.858,25.687,-51.086794496990535,-1.8058048151332802
82.081,-8.506,64.7509191616766,-6.856127744510977
-16.029,-46.647,-13.092549893842886,-49.18245541401274
-5.292,14.403,15.036140115163152,28.56931094049907
13.637,29.011,15.036140115163152,28.56931094049907
27.068,36.135,15.036140115163152,28.56931094049907
83.394,4.471,64.7509191616766,-6.856127744510977
14.208,53.951,15.036140115163152,28.56931094049907
74.717,1.539,64.7509191616766,-6.856127744510977
65.045,-6.294,64.7509191616766,-6.856127744510977
-63.412,18.154,-51.086794496990535,-1.8058048151332802
14.279,13.784,15.036140115163152,28.56931094049907
-52.924,-26.038,-51.086794496990535,-1.8058048151332802
69.478,-19.222,64.7509191616766,-6.856127744510977
6.243,-6.191,11.806879912663756,-14.607970524017489
45.361,-4.955,64.7509191616766,-6.856127744510977
10.332,5.119,11.806879912663756,-14.607970524017489
-46.22,-30.729,-51.086794496990535,-1.8058048151332802
-16.618,-38.44,-13.092549893842886,-49.18245541401274
-43.485,-15.336,-51.086794496990535,-1.8058048151332802
26.193,-20.375,11.806879912663756,-14.607970524017489
-24.095,-45.804,-13.092549893842886,-49.18245541401274
16.728,-30.14,11.806879912663756,-14.607970524017489
69.402,-16.778,64.7509191616766,-6.856127744510977
15.418,28.506,15.036140115163152,28.56931094049907
-55.996,-6.224,-51.086794496990535,-1.8058048151332802
-48.242,25.902,-51.086794496990535,-1.8058048151332802
-49.228,-2.357,-51.086794496990535,-1.8058048151332802
-26.076,-31.397,-13.092549893842886,-49.18245541401274
18.143,-17.911,11.806879912663756,-14.607970524017489
-16.627,-53.773,-13.092549893842886,-49.18245541401274
19.795,-18.937,11.806879912663756,-14.607970524017489
-64.384,23.404,-51.086794496990535,-1.8058048151332802
5.391,31.499,15.036140115163152,28.56931094049907
-58.488,23.874,-51.086794496990535,-1.8058048151332802
-52.891,13.417,-51.086794496990535,-1.8058048151332802
-5.593,14.933,15.036140115163152,28.56931094049907
-50.822,-3.545,-51.086794496990535,-1.8058048151332802
-55.554,1.668,-51.086794496990535,-1.8058048151332802
-26.063,-37.599,-13.092549893842886,-49.18245541401274
-4.956,-51.411,-13.092549893842886,-49.18245541401274
-37.844,-18.284,-51.086794496990535,-1.8058048151332802
6.545,41.549,15.036140115163152,28.56931094049907
19.714,-1.836,11.806879912663756,-14.607970524017489
6.888,-12.652,11.806879912663756,-14.607970524017489
50.732,-3.497,64.7509191616766,-6.856127744510977
28.005,3.171,11.806879912663756,-14.607970524017489
-56.728,-4.999,-51.086794496990535,-1.8058048151332802
71.67,-27.596,64.7509191616766,-6.856127744510977
68.004,-27.536,64.7509191616766,-6.856127744510977
8.473,12.36,15.036140115163152,28.56931094049907
-53.242,-22.71,-51.086794496990535,-1.8058048151332802
79.367,-16.024,64.7509191616766,-6.856127744510977
11.401,44.136,15.036140115163152,28.56931094049907
-10.482,-65.198,-13.092549893842886,-49.18245541401274
13.886,53.522,15.036140115163152,28.56931094049907
80.968,0.647,64.7509191616766,-6.856127744510977
15.89,44.199,15.036140115163152,28.56931094049907
26.478,-20.873,11.806879912663756,-14.607970524017489
15.508,-5.922,11.806879912663756,-14.607970524017489
-37.658,23.821,-23.201933678756493,43.69825284974095
12.832,-3.33,11.806879912663756,-14.607970524017489
18.286,-7.489,11.806879912663756,-14.607970524017489
57.312,-6.806,64.7509191616766,-6.856127744510977
14.326,15.513,15.036140115163152,28.56931094049907
-57.297,34.297,-23.201933678756493,43.69825284974095
45.017,-3.97,64.7509191616766,-6.856127744510977
-34.668,26.585,-23.201933678756493,43.69825284974095
-12.285,-12.078,11.806879912663756,-14.607970524017489
-40.217,-18.76,-51.086794496990535,-1.8058048151332802
14.289,-38.047,11.806879912663756,-14.607970524017489
22.597,16.388,15.036140115163152,28.56931094049907
-38.439,-3.106,-51.086794496990535,-1.8058048151332802
-36.513,65.004,-23.201933678756493,43.69825284974095
-21.781,-42.29,-13.092549893842886,-49.18245541401274
10.415,-12.873,11.806879912663756,-14.607970524017489
-47.305,1.918,-51.086794496990535,-1.8058048151332802
15.46,35.779,15.036140115163152,28.56931094049907
66.407,1.145,64.7509191616766,-6.856127744510977
-64.029,23.722,-51.086794496990535,-1.8058048151332802
-57.052,30.219,-51.086794496990535,-1.8058048151332802
-53.53,-18.585,-51.086794496990535,-1.8058048151332802
-18.437,-58.521,-13.092549893842886,-49.18245541401274
-48.83,-21.017,-51.086794496990535,-1.8058048151332802
26.046,29.75,15.036140115163152,28.56931094049907
18.698,-8.457,11.806879912663756,-14.607970524017489
6.791,10.664,15.036140115163152,28.56931094049907
13.848,13.381,15.036140115163152,28.56931094049907
-12.26,37.084,-23.201933678756493,43.69825284974095
-2.739,16.627,15.036140115163152,28.56931094049907
16.451,53.755,15.036140115163152,28.56931094049907
-10.331,-45.49,-13.092549893842886,-49.18245541401274
19.361,-10.907,11.806879912663756,-14.607970524017489
85.703,-14.969,64.7509191616766,-6.856127744510977
-49.558,-3.107,-51.086794496990535,-1.8058048151332802
-55.473,-32.378,-51.086794496990535,-1.8058048151332802
-28.924,-41.595,-13.092549893842886,-49.18245541401274
-19.19,-48.922,-13.092549893842886,-49.18245541401274
-59.697,-5.255,-51.086794496990535,-1.8058048151332802
42.609,-13.172,64.7509191616766,-6.856127744510977
-20.948,-26.976,-13.092549893842886,-49.18245541401274
9.315,-62.17,-13.092549893842886,-49.18245541401274
75.209,-0.618,64.7509191616766,-6.856127744510977
49.832,4.149,64.7509191616766,-6.856127744510977
10.339,-9.51,11.806879912663756,-14.607970524017489
22.09,0.064,11.806879912663756,-14.607970524017489
-30.008,-52.013,-13.092549893842886,-49.18245541401274
-7.265,53.545,-23.201933678756493,43.69825284974095
18.835,36.552,15.036140115163152,28.56931094049907
1.763,-38.301,-13.092549893842886,-49.18245541401274
-33.795,21.465,-23.201933678756493,43.69825284974095
-10.035,49.613,-23.201933678756493,43.69825284974095
50.455,8.214,64.7509191616766,-6.856127744510977
18.944,28.055,15.036140115163152,28.56931094049907
-1.052,-35.383,-13.092549893842886,-49.18245541401274
